NPI,State,Login Time,Logout Time,Usage Time (mins),Region,Speciality,Count of Survey Attempts,Login Hour,Logout Hour,Target Hour,Active
1000000282,9,2025-03-08 06:20:00,2025-03-08 07:32:00,72,0,0,2,6,7,0,0
1000000283,1,2025-03-08 09:02:00,2025-03-08 09:53:00,51,0,4,8,9,9,0,0
1000000284,5,2025-03-08 07:08:00,2025-03-08 07:57:00,49,3,1,8,7,7,0,0
1000000285,0,2025-03-08 20:08:00,2025-03-08 20:48:00,40,2,4,7,20,20,0,0
1000000286,9,2025-03-08 06:33:00,2025-03-08 08:29:00,116,0,1,9,6,8,0,0
1000000287,0,2025-03-08 18:23:00,2025-03-08 18:43:00,20,3,6,9,18,18,0,0
1000000288,5,2025-03-08 11:54:00,2025-03-08 13:38:00,104,2,3,10,11,13,0,0
1000000289,8,2025-03-08 13:37:00,2025-03-08 14:00:00,23,2,2,6,13,14,0,0
1000000290,3,2025-03-08 11:42:00,2025-03-08 12:40:00,58,1,3,9,11,12,0,0
1000000291,4,2025-03-08 12:28:00,2025-03-08 14:19:00,111,1,3,5,12,14,0,0
1000000292,1,2025-03-08 19:21:00,2025-03-08 19:30:00,9,0,5,5,19,19,0,0
1000000293,1,2025-03-08 16:12:00,2025-03-08 17:45:00,93,0,2,0,16,17,0,0
1000000294,3,2025-03-08 06:13:00,2025-03-08 07:02:00,49,1,3,2,6,7,0,0
1000000295,5,2025-03-08 06:39:00,2025-03-08 06:52:00,13,1,3,10,6,6,0,0
1000000296,0,2025-03-08 10:54:00,2025-03-08 11:16:00,22,3,4,3,10,11,0,0
1000000297,1,2025-03-08 13:55:00,2025-03-08 14:48:00,53,0,0,3,13,14,0,0
1000000298,0,2025-03-08 14:05:00,2025-03-08 15:11:00,66,0,6,9,14,15,0,0
1000000299,6,2025-03-08 12:36:00,2025-03-08 12:48:00,12,1,3,4,12,12,0,0
1000000300,2,2025-03-08 13:18:00,2025-03-08 14:01:00,43,1,6,6,13,14,0,0
1000000301,9,2025-03-08 08:46:00,2025-03-08 09:16:00,30,1,1,0,8,9,0,0
1000000302,9,2025-03-08 06:56:00,2025-03-08 08:08:00,72,1,0,7,6,8,0,0
1000000303,1,2025-03-08 16:50:00,2025-03-08 18:09:00,79,2,2,3,16,18,0,0
1000000304,8,2025-03-08 07:48:00,2025-03-08 08:53:00,65,0,5,5,7,8,0,0
1000000305,6,2025-03-08 20:46:00,2025-03-08 21:57:00,71,3,0,1,20,21,0,0
1000000306,2,2025-03-08 15:55:00,2025-03-08 16:32:00,37,0,5,1,15,16,0,0
1000000307,1,2025-03-08 14:12:00,2025-03-08 14:23:00,11,0,1,1,14,14,0,0
1000000308,8,2025-03-08 20:13:00,2025-03-08 21:43:00,90,2,2,1,20,21,0,0
1000000309,4,2025-03-08 17:24:00,2025-03-08 18:09:00,45,3,0,0,17,18,0,0
1000000310,1,2025-03-08 07:38:00,2025-03-08 07:56:00,18,2,0,5,7,7,0,0
1000000311,8,2025-03-08 12:56:00,2025-03-08 13:54:00,58,3,0,7,12,13,0,0
1000000312,3,2025-03-08 14:55:00,2025-03-08 16:10:00,75,0,6,4,14,16,0,0
1000000313,5,2025-03-08 06:21:00,2025-03-08 07:00:00,39,0,5,8,6,7,0,0
1000000314,6,2025-03-08 16:35:00,2025-03-08 17:29:00,54,0,1,4,16,17,0,0
1000000315,7,2025-03-08 19:06:00,2025-03-08 19:58:00,52,1,3,0,19,19,0,0
1000000316,4,2025-03-08 18:03:00,2025-03-08 19:03:00,60,3,3,6,18,19,0,0
1000000317,4,2025-03-08 18:45:00,2025-03-08 19:33:00,48,2,6,10,18,19,0,0
1000000318,2,2025-03-08 12:21:00,2025-03-08 13:08:00,47,0,0,1,12,13,0,0
1000000319,5,2025-03-08 16:20:00,2025-03-08 17:44:00,84,3,1,8,16,17,0,0
1000000320,0,2025-03-08 15:49:00,2025-03-08 16:11:00,22,3,2,1,15,16,0,0
1000000321,7,2025-03-08 17:13:00,2025-03-08 18:04:00,51,1,6,0,17,18,0,0
1000000322,0,2025-03-08 06:05:00,2025-03-08 07:27:00,82,0,4,1,6,7,0,0
1000000323,4,2025-03-08 09:00:00,2025-03-08 10:58:00,118,2,5,3,9,10,0,0
1000000324,9,2025-03-08 10:33:00,2025-03-08 12:06:00,93,3,6,2,10,12,0,0
1000000325,5,2025-03-08 15:15:00,2025-03-08 17:02:00,107,2,3,8,15,17,0,0
1000000326,0,2025-03-08 14:12:00,2025-03-08 15:26:00,74,0,1,9,14,15,0,0
1000000327,9,2025-03-08 15:09:00,2025-03-08 15:33:00,24,3,0,8,15,15,0,0
1000000328,9,2025-03-08 14:35:00,2025-03-08 15:23:00,48,2,3,0,14,15,0,0
1000000329,4,2025-03-08 10:06:00,2025-03-08 11:59:00,113,3,2,3,10,11,0,0
1000000330,9,2025-03-08 13:05:00,2025-03-08 14:21:00,76,0,6,3,13,14,0,0
1000000331,8,2025-03-08 09:11:00,2025-03-08 09:59:00,48,2,0,5,9,9,0,0
1000000332,9,2025-03-08 06:10:00,2025-03-08 07:41:00,91,2,1,10,6,7,0,0
1000000333,9,2025-03-08 08:03:00,2025-03-08 09:30:00,87,1,0,7,8,9,0,0
1000000334,8,2025-03-08 08:34:00,2025-03-08 10:28:00,114,2,6,9,8,10,0,0
1000000335,7,2025-03-08 15:16:00,2025-03-08 16:41:00,85,0,2,8,15,16,0,0
1000000336,1,2025-03-08 10:04:00,2025-03-08 11:00:00,56,2,5,6,10,11,0,0
1000000337,5,2025-03-08 07:30:00,2025-03-08 08:43:00,73,3,6,2,7,8,0,0
1000000338,9,2025-03-08 06:44:00,2025-03-08 08:42:00,118,2,0,4,6,8,0,0
1000000339,6,2025-03-08 17:25:00,2025-03-08 18:36:00,71,0,0,5,17,18,0,0
1000000340,9,2025-03-08 15:45:00,2025-03-08 17:13:00,88,2,0,2,15,17,0,0
1000000341,3,2025-03-08 12:20:00,2025-03-08 14:19:00,119,2,4,1,12,14,0,0
1000000342,6,2025-03-08 13:48:00,2025-03-08 15:05:00,77,0,2,2,13,15,0,0
1000000343,4,2025-03-08 12:41:00,2025-03-08 13:48:00,67,1,0,9,12,13,0,0
1000000344,0,2025-03-08 13:06:00,2025-03-08 13:44:00,38,2,6,1,13,13,0,0
1000000345,9,2025-03-08 07:05:00,2025-03-08 08:26:00,81,0,1,10,7,8,0,0
1000000346,0,2025-03-08 20:17:00,2025-03-08 21:49:00,92,1,0,6,20,21,0,0
1000000347,8,2025-03-08 07:17:00,2025-03-08 07:32:00,15,2,3,0,7,7,0,0
1000000348,0,2025-03-08 08:04:00,2025-03-08 08:12:00,8,1,5,4,8,8,0,0
1000000349,4,2025-03-08 13:41:00,2025-03-08 14:20:00,39,1,2,1,13,14,0,0
1000000350,0,2025-03-08 06:28:00,2025-03-08 06:56:00,28,1,4,2,6,6,0,0
1000000351,5,2025-03-08 11:56:00,2025-03-08 12:12:00,16,1,6,7,11,12,0,0
1000000352,6,2025-03-08 09:41:00,2025-03-08 11:18:00,97,0,5,5,9,11,0,0
1000000353,8,2025-03-08 08:18:00,2025-03-08 09:16:00,58,1,1,2,8,9,0,0
1000000354,0,2025-03-08 10:27:00,2025-03-08 11:28:00,61,2,3,10,10,11,0,0
1000000355,5,2025-03-08 13:13:00,2025-03-08 13:50:00,37,0,5,2,13,13,0,0
1000000356,4,2025-03-08 19:11:00,2025-03-08 20:09:00,58,2,6,8,19,20,0,0
1000000357,5,2025-03-08 18:33:00,2025-03-08 19:12:00,39,0,1,0,18,19,0,0
1000000358,0,2025-03-08 13:10:00,2025-03-08 14:52:00,102,3,2,4,13,14,0,0
1000000359,2,2025-03-08 16:54:00,2025-03-08 18:13:00,79,0,5,2,16,18,0,0
1000000360,1,2025-03-08 10:33:00,2025-03-08 11:15:00,42,2,3,9,10,11,0,0
1000000361,6,2025-03-08 13:14:00,2025-03-08 14:54:00,100,1,1,4,13,14,0,0
1000000362,0,2025-03-08 16:58:00,2025-03-08 17:12:00,14,0,1,4,16,17,0,0
1000000363,7,2025-03-08 07:19:00,2025-03-08 08:58:00,99,1,5,5,7,8,0,0
1000000364,9,2025-03-08 07:17:00,2025-03-08 08:43:00,86,3,6,9,7,8,0,0
1000000365,2,2025-03-08 06:58:00,2025-03-08 08:56:00,118,3,3,5,6,8,0,0
1000000366,6,2025-03-08 07:46:00,2025-03-08 09:23:00,97,0,1,10,7,9,0,0
1000000367,1,2025-03-08 10:08:00,2025-03-08 11:50:00,102,0,4,2,10,11,0,0
1000000368,4,2025-03-08 16:49:00,2025-03-08 18:04:00,75,2,4,10,16,18,0,0
1000000369,1,2025-03-08 06:59:00,2025-03-08 08:06:00,67,0,3,4,6,8,0,0
1000000370,9,2025-03-08 18:18:00,2025-03-08 20:11:00,113,3,0,7,18,20,0,0
1000000371,0,2025-03-08 07:32:00,2025-03-08 07:53:00,21,3,0,5,7,7,0,0
1000000372,6,2025-03-08 11:23:00,2025-03-08 11:53:00,30,2,2,5,11,11,0,0
1000000373,1,2025-03-08 15:30:00,2025-03-08 16:19:00,49,0,2,3,15,16,0,0
1000000374,5,2025-03-08 20:03:00,2025-03-08 21:44:00,101,2,0,0,20,21,0,0
1000000375,9,2025-03-08 16:31:00,2025-03-08 16:38:00,7,2,0,8,16,16,0,0
1000000376,7,2025-03-08 13:27:00,2025-03-08 13:58:00,31,2,6,3,13,13,0,0
1000000377,3,2025-03-08 06:36:00,2025-03-08 08:32:00,116,0,0,8,6,8,0,0
1000000378,4,2025-03-08 09:52:00,2025-03-08 10:49:00,57,0,6,8,9,10,0,0
1000000379,1,2025-03-08 19:21:00,2025-03-08 21:05:00,104,3,0,3,19,21,0,0
1000000380,9,2025-03-08 15:34:00,2025-03-08 17:05:00,91,2,2,8,15,17,0,0
1000000381,6,2025-03-08 20:14:00,2025-03-08 22:12:00,118,0,0,3,20,22,0,0
1000000382,9,2025-03-08 12:05:00,2025-03-08 13:52:00,107,3,6,7,12,13,0,0
1000000383,7,2025-03-08 12:28:00,2025-03-08 13:13:00,45,1,0,8,12,13,0,0
1000000384,0,2025-03-08 20:07:00,2025-03-08 21:29:00,82,1,6,7,20,21,0,0
1000000385,3,2025-03-08 11:35:00,2025-03-08 13:14:00,99,0,0,6,11,13,0,0
1000000386,2,2025-03-08 18:06:00,2025-03-08 19:53:00,107,3,1,9,18,19,0,0
1000000387,1,2025-03-08 13:21:00,2025-03-08 14:53:00,92,0,2,4,13,14,0,0
1000000388,9,2025-03-08 20:50:00,2025-03-08 21:50:00,60,1,3,8,20,21,0,0
1000000389,6,2025-03-08 12:59:00,2025-03-08 13:30:00,31,0,2,1,12,13,0,0
1000000390,8,2025-03-08 17:04:00,2025-03-08 18:41:00,97,0,4,5,17,18,0,0
1000000391,8,2025-03-08 11:34:00,2025-03-08 13:16:00,102,1,3,3,11,13,0,0
1000000392,0,2025-03-08 07:15:00,2025-03-08 09:13:00,118,0,5,0,7,9,0,0
1000000393,8,2025-03-08 15:10:00,2025-03-08 16:58:00,108,2,5,1,15,16,0,0
1000000394,1,2025-03-08 11:31:00,2025-03-08 11:49:00,18,0,6,5,11,11,0,0
1000000395,1,2025-03-08 17:07:00,2025-03-08 18:48:00,101,3,0,5,17,18,0,0
1000000396,1,2025-03-08 08:37:00,2025-03-08 09:23:00,46,2,5,4,8,9,0,0
1000000397,5,2025-03-08 15:39:00,2025-03-08 17:03:00,84,3,6,8,15,17,0,0
1000000398,5,2025-03-08 09:38:00,2025-03-08 10:09:00,31,3,6,9,9,10,0,0
1000000399,3,2025-03-08 09:47:00,2025-03-08 10:18:00,31,2,1,2,9,10,0,0
1000000400,3,2025-03-08 20:54:00,2025-03-08 21:34:00,40,1,4,9,20,21,0,0
1000000401,9,2025-03-08 10:28:00,2025-03-08 11:38:00,70,2,1,1,10,11,0,0
1000000402,9,2025-03-08 17:50:00,2025-03-08 19:27:00,97,1,6,10,17,19,0,0
1000000403,3,2025-03-08 13:08:00,2025-03-08 14:52:00,104,2,6,5,13,14,0,0
1000000404,3,2025-03-08 19:42:00,2025-03-08 21:01:00,79,0,6,7,19,21,0,0
1000000405,0,2025-03-08 18:41:00,2025-03-08 20:40:00,119,0,1,1,18,20,0,0
1000000406,4,2025-03-08 17:31:00,2025-03-08 17:38:00,7,1,3,3,17,17,0,0
1000000407,2,2025-03-08 15:20:00,2025-03-08 16:27:00,67,0,6,8,15,16,0,0
1000000408,5,2025-03-08 11:05:00,2025-03-08 11:54:00,49,1,5,5,11,11,0,0
1000000409,7,2025-03-08 15:37:00,2025-03-08 16:52:00,75,2,2,9,15,16,0,0
1000000410,8,2025-03-08 09:44:00,2025-03-08 10:30:00,46,0,6,10,9,10,0,0
1000000411,3,2025-03-08 17:25:00,2025-03-08 18:57:00,92,0,0,4,17,18,0,0
1000000412,1,2025-03-08 15:29:00,2025-03-08 16:43:00,74,1,4,5,15,16,0,0
1000000413,8,2025-03-08 09:16:00,2025-03-08 09:26:00,10,2,5,5,9,9,0,0
1000000414,3,2025-03-08 14:57:00,2025-03-08 16:20:00,83,2,4,2,14,16,0,0
1000000415,3,2025-03-08 06:44:00,2025-03-08 06:53:00,9,3,5,7,6,6,0,0
1000000416,7,2025-03-08 08:39:00,2025-03-08 10:02:00,83,0,3,9,8,10,0,0
1000000417,2,2025-03-08 11:12:00,2025-03-08 12:11:00,59,2,6,7,11,12,0,0
1000000418,6,2025-03-08 19:33:00,2025-03-08 20:30:00,57,1,0,1,19,20,0,0
1000000419,0,2025-03-08 20:55:00,2025-03-08 22:07:00,72,1,4,6,20,22,0,0
1000000420,3,2025-03-08 09:53:00,2025-03-08 11:42:00,109,3,4,6,9,11,0,0
1000000421,1,2025-03-08 13:51:00,2025-03-08 15:08:00,77,2,3,1,13,15,0,0
1000000422,5,2025-03-08 18:45:00,2025-03-08 19:08:00,23,2,3,3,18,19,0,0
1000000423,8,2025-03-08 11:05:00,2025-03-08 12:36:00,91,1,5,5,11,12,0,0
1000000424,5,2025-03-08 06:06:00,2025-03-08 07:51:00,105,0,3,1,6,7,0,0
1000000425,6,2025-03-08 11:38:00,2025-03-08 12:00:00,22,3,3,3,11,12,0,0
1000000426,5,2025-03-08 12:20:00,2025-03-08 13:42:00,82,3,0,4,12,13,0,0
1000000427,3,2025-03-08 20:54:00,2025-03-08 21:50:00,56,0,6,6,20,21,0,0
1000000428,9,2025-03-08 10:18:00,2025-03-08 10:24:00,6,1,1,3,10,10,0,0
1000000429,3,2025-03-08 09:55:00,2025-03-08 10:00:00,5,1,4,3,9,10,0,0
1000000430,5,2025-03-08 08:32:00,2025-03-08 10:28:00,116,1,2,4,8,10,0,0
1000000431,8,2025-03-08 06:53:00,2025-03-08 08:44:00,111,3,2,4,6,8,0,0
1000000432,7,2025-03-08 20:37:00,2025-03-08 21:03:00,26,0,3,3,20,21,0,0
1000000433,0,2025-03-08 07:03:00,2025-03-08 08:40:00,97,2,4,7,7,8,0,0
1000000434,5,2025-03-08 07:28:00,2025-03-08 08:18:00,50,1,4,3,7,8,0,0
1000000435,0,2025-03-08 17:15:00,2025-03-08 17:23:00,8,2,4,8,17,17,0,0
1000000436,8,2025-03-08 08:02:00,2025-03-08 08:54:00,52,1,1,6,8,8,0,0
1000000437,2,2025-03-08 16:04:00,2025-03-08 17:18:00,74,2,1,10,16,17,0,0
1000000438,2,2025-03-08 12:30:00,2025-03-08 13:43:00,73,2,1,9,12,13,0,0
1000000439,6,2025-03-08 13:32:00,2025-03-08 14:21:00,49,3,1,2,13,14,0,0
1000000440,4,2025-03-08 07:20:00,2025-03-08 08:15:00,55,2,0,5,7,8,0,0
1000000441,7,2025-03-08 13:20:00,2025-03-08 15:16:00,116,2,5,7,13,15,0,0
1000000442,2,2025-03-08 11:36:00,2025-03-08 11:47:00,11,0,5,6,11,11,0,0
1000000443,1,2025-03-08 12:49:00,2025-03-08 13:19:00,30,0,4,0,12,13,0,0
1000000444,7,2025-03-08 17:00:00,2025-03-08 17:24:00,24,2,6,8,17,17,0,0
1000000445,4,2025-03-08 20:06:00,2025-03-08 21:35:00,89,1,6,8,20,21,0,0
1000000446,3,2025-03-08 17:40:00,2025-03-08 19:23:00,103,2,6,5,17,19,0,0
1000000447,3,2025-03-08 13:51:00,2025-03-08 14:09:00,18,3,1,2,13,14,0,0
1000000448,8,2025-03-08 13:47:00,2025-03-08 14:43:00,56,0,4,6,13,14,0,0
1000000449,6,2025-03-08 10:27:00,2025-03-08 12:01:00,94,1,0,7,10,12,0,0
1000000450,0,2025-03-08 15:36:00,2025-03-08 15:43:00,7,2,4,3,15,15,0,0
1000000451,2,2025-03-08 13:26:00,2025-03-08 14:04:00,38,3,3,9,13,14,0,0
1000000452,6,2025-03-08 15:53:00,2025-03-08 15:59:00,6,3,3,3,15,15,0,0
1000000453,5,2025-03-08 16:48:00,2025-03-08 17:43:00,55,3,5,3,16,17,0,0
1000000454,9,2025-03-08 07:18:00,2025-03-08 07:30:00,12,2,1,2,7,7,0,0
1000000455,0,2025-03-08 07:22:00,2025-03-08 08:15:00,53,2,0,10,7,8,0,0
1000000456,8,2025-03-08 11:20:00,2025-03-08 13:16:00,116,1,0,0,11,13,0,0
1000000457,8,2025-03-08 08:23:00,2025-03-08 09:23:00,60,0,1,8,8,9,0,0
1000000458,0,2025-03-08 08:34:00,2025-03-08 08:57:00,23,1,5,6,8,8,0,0
1000000459,3,2025-03-08 19:31:00,2025-03-08 20:37:00,66,2,6,2,19,20,0,0
1000000460,4,2025-03-08 06:14:00,2025-03-08 08:11:00,117,0,4,1,6,8,0,0
1000000461,4,2025-03-08 09:50:00,2025-03-08 11:06:00,76,0,4,1,9,11,0,0
1000000462,8,2025-03-08 08:28:00,2025-03-08 10:17:00,109,1,5,0,8,10,0,0
1000000463,9,2025-03-08 15:43:00,2025-03-08 17:22:00,99,0,1,5,15,17,0,0
1000000464,3,2025-03-08 13:29:00,2025-03-08 15:19:00,110,2,5,8,13,15,0,0
1000000465,2,2025-03-08 16:25:00,2025-03-08 18:02:00,97,2,2,2,16,18,0,0
1000000466,9,2025-03-08 13:06:00,2025-03-08 14:41:00,95,3,6,10,13,14,0,0
1000000467,7,2025-03-08 10:39:00,2025-03-08 12:29:00,110,1,5,5,10,12,0,0
1000000468,0,2025-03-08 09:36:00,2025-03-08 11:04:00,88,3,5,9,9,11,0,0
1000000469,3,2025-03-08 10:49:00,2025-03-08 12:42:00,113,1,5,0,10,12,0,0
1000000470,5,2025-03-08 06:11:00,2025-03-08 07:58:00,107,0,0,5,6,7,0,0
1000000471,8,2025-03-08 16:22:00,2025-03-08 18:13:00,111,0,3,6,16,18,0,0
1000000472,0,2025-03-08 20:03:00,2025-03-08 20:48:00,45,2,1,10,20,20,0,0
1000000473,7,2025-03-08 08:03:00,2025-03-08 09:37:00,94,0,2,3,8,9,0,0
1000000474,1,2025-03-08 06:12:00,2025-03-08 06:47:00,35,1,3,7,6,6,0,0
1000000475,1,2025-03-08 18:38:00,2025-03-08 20:31:00,113,0,5,8,18,20,0,0
1000000476,3,2025-03-08 10:58:00,2025-03-08 12:21:00,83,0,1,8,10,12,0,0
1000000477,6,2025-03-08 06:44:00,2025-03-08 08:39:00,115,0,3,5,6,8,0,0
1000000478,1,2025-03-08 17:03:00,2025-03-08 18:55:00,112,1,4,10,17,18,0,0
1000000479,5,2025-03-08 11:39:00,2025-03-08 11:48:00,9,3,2,0,11,11,0,0
1000000480,2,2025-03-08 11:09:00,2025-03-08 12:35:00,86,3,1,10,11,12,0,0
1000000481,4,2025-03-08 08:32:00,2025-03-08 09:10:00,38,1,4,8,8,9,0,0
1000000482,3,2025-03-08 13:47:00,2025-03-08 14:43:00,56,2,0,2,13,14,0,0
1000000483,8,2025-03-08 13:40:00,2025-03-08 14:08:00,28,0,5,5,13,14,0,0
1000000484,6,2025-03-08 15:48:00,2025-03-08 16:41:00,53,2,6,6,15,16,0,0
1000000485,2,2025-03-08 17:28:00,2025-03-08 17:33:00,5,1,0,9,17,17,0,0
1000000486,6,2025-03-08 10:32:00,2025-03-08 10:54:00,22,3,0,7,10,10,0,0
1000000487,3,2025-03-08 07:53:00,2025-03-08 09:47:00,114,1,1,4,7,9,0,0
1000000488,3,2025-03-08 11:09:00,2025-03-08 11:22:00,13,1,5,2,11,11,0,0
1000000489,7,2025-03-08 14:14:00,2025-03-08 14:51:00,37,2,2,6,14,14,0,0
1000000490,1,2025-03-08 12:30:00,2025-03-08 12:49:00,19,3,3,1,12,12,0,0
1000000491,3,2025-03-08 15:33:00,2025-03-08 15:44:00,11,2,1,1,15,15,0,0
1000000492,8,2025-03-08 18:56:00,2025-03-08 20:32:00,96,3,0,8,18,20,0,0
1000000493,8,2025-03-08 13:56:00,2025-03-08 14:01:00,5,1,4,2,13,14,0,0
1000000494,5,2025-03-08 14:52:00,2025-03-08 16:49:00,117,3,2,3,14,16,0,0
1000000495,3,2025-03-08 13:28:00,2025-03-08 14:30:00,62,2,1,6,13,14,0,0
1000000496,0,2025-03-08 11:35:00,2025-03-08 11:50:00,15,1,2,7,11,11,0,0
1000000497,9,2025-03-08 08:00:00,2025-03-08 08:22:00,22,0,1,3,8,8,0,0
1000000498,3,2025-03-08 19:16:00,2025-03-08 20:42:00,86,3,6,2,19,20,0,0
1000000499,9,2025-03-08 20:41:00,2025-03-08 21:19:00,38,3,1,10,20,21,0,0
1000000500,3,2025-03-08 19:21:00,2025-03-08 20:25:00,64,2,0,9,19,20,0,0
1000000501,6,2025-03-08 20:05:00,2025-03-08 22:00:00,115,0,5,2,20,22,0,0
1000000502,5,2025-03-08 15:10:00,2025-03-08 16:35:00,85,2,6,10,15,16,0,0
1000000503,2,2025-03-08 06:10:00,2025-03-08 06:22:00,12,1,3,6,6,6,0,0
1000000504,3,2025-03-08 12:41:00,2025-03-08 13:08:00,27,1,6,5,12,13,0,0
1000000505,0,2025-03-08 19:34:00,2025-03-08 21:07:00,93,1,0,3,19,21,0,0
1000000506,6,2025-03-08 06:02:00,2025-03-08 07:36:00,94,3,5,5,6,7,0,0
1000000507,8,2025-03-08 19:10:00,2025-03-08 20:16:00,66,3,6,2,19,20,0,0
1000000508,4,2025-03-08 19:59:00,2025-03-08 20:45:00,46,1,1,8,19,20,0,0
1000000509,0,2025-03-08 11:07:00,2025-03-08 12:14:00,67,2,5,4,11,12,0,0
1000000510,3,2025-03-08 09:14:00,2025-03-08 10:34:00,80,2,0,7,9,10,0,0
1000000511,9,2025-03-08 20:50:00,2025-03-08 21:45:00,55,2,3,3,20,21,0,0
1000000512,2,2025-03-08 09:53:00,2025-03-08 10:15:00,22,2,3,3,9,10,0,0
1000000513,1,2025-03-08 14:28:00,2025-03-08 14:57:00,29,1,2,0,14,14,0,0
1000000514,0,2025-03-08 18:44:00,2025-03-08 19:02:00,18,2,2,7,18,19,0,0
1000000515,2,2025-03-08 09:59:00,2025-03-08 11:37:00,98,2,2,2,9,11,0,0
1000000516,6,2025-03-08 18:53:00,2025-03-08 19:06:00,13,1,3,5,18,19,0,0
1000000517,2,2025-03-08 12:20:00,2025-03-08 12:40:00,20,3,6,10,12,12,0,0
1000000518,1,2025-03-08 20:52:00,2025-03-08 21:16:00,24,1,2,3,20,21,0,0
1000000519,3,2025-03-08 11:34:00,2025-03-08 13:26:00,112,1,1,0,11,13,0,0
1000000520,0,2025-03-08 15:07:00,2025-03-08 15:17:00,10,3,5,2,15,15,0,0
1000000521,9,2025-03-08 09:32:00,2025-03-08 11:00:00,88,2,1,1,9,11,0,0
1000000522,2,2025-03-08 10:30:00,2025-03-08 12:20:00,110,1,1,5,10,12,0,0
1000000523,9,2025-03-08 10:45:00,2025-03-08 12:26:00,101,3,4,7,10,12,0,0
1000000524,3,2025-03-08 20:16:00,2025-03-08 22:08:00,112,2,3,2,20,22,0,0
1000000525,1,2025-03-08 16:37:00,2025-03-08 17:31:00,54,2,0,7,16,17,0,0
1000000526,4,2025-03-08 17:57:00,2025-03-08 19:06:00,69,2,4,5,17,19,0,0
1000000527,3,2025-03-08 07:04:00,2025-03-08 07:41:00,37,2,2,3,7,7,0,0
1000000528,4,2025-03-08 16:04:00,2025-03-08 16:52:00,48,3,5,8,16,16,0,0
1000000529,5,2025-03-08 18:35:00,2025-03-08 20:14:00,99,1,6,4,18,20,0,0
1000000530,2,2025-03-08 11:50:00,2025-03-08 13:15:00,85,3,4,2,11,13,0,0
1000000531,2,2025-03-08 06:41:00,2025-03-08 07:39:00,58,3,1,5,6,7,0,0
1000000532,5,2025-03-08 15:30:00,2025-03-08 17:30:00,120,0,1,8,15,17,0,0
1000000533,3,2025-03-08 11:41:00,2025-03-08 13:10:00,89,3,4,0,11,13,0,0
1000000534,4,2025-03-08 14:14:00,2025-03-08 15:35:00,81,2,5,6,14,15,0,0
1000000535,4,2025-03-08 12:37:00,2025-03-08 14:32:00,115,3,1,5,12,14,0,0
1000000536,6,2025-03-08 15:09:00,2025-03-08 16:41:00,92,1,0,4,15,16,0,0
1000000537,0,2025-03-08 16:11:00,2025-03-08 17:44:00,93,3,1,8,16,17,0,0
1000000538,7,2025-03-08 11:43:00,2025-03-08 11:58:00,15,0,6,4,11,11,0,0
1000000539,0,2025-03-08 09:02:00,2025-03-08 09:25:00,23,3,6,7,9,9,0,0
1000000540,9,2025-03-08 18:05:00,2025-03-08 19:54:00,109,1,3,0,18,19,0,0
1000000541,4,2025-03-08 12:58:00,2025-03-08 14:53:00,115,1,2,4,12,14,0,0
1000000542,7,2025-03-08 12:47:00,2025-03-08 14:28:00,101,3,2,4,12,14,0,0
1000000543,3,2025-03-08 17:37:00,2025-03-08 18:07:00,30,1,2,6,17,18,0,0
1000000544,5,2025-03-08 19:56:00,2025-03-08 21:10:00,74,0,3,1,19,21,0,0
1000000545,6,2025-03-08 13:35:00,2025-03-08 15:02:00,87,3,0,1,13,15,0,0
1000000546,7,2025-03-08 11:12:00,2025-03-08 12:20:00,68,3,0,10,11,12,0,0
1000000547,4,2025-03-08 18:00:00,2025-03-08 18:26:00,26,2,0,0,18,18,0,0
1000000548,9,2025-03-08 20:19:00,2025-03-08 22:01:00,102,3,5,8,20,22,0,0
1000000549,6,2025-03-08 12:07:00,2025-03-08 13:21:00,74,0,4,3,12,13,0,0
1000000550,2,2025-03-08 09:43:00,2025-03-08 10:14:00,31,0,4,2,9,10,0,0
1000000551,2,2025-03-08 20:10:00,2025-03-08 20:34:00,24,3,5,2,20,20,0,0
1000000552,4,2025-03-08 20:50:00,2025-03-08 22:08:00,78,1,5,10,20,22,0,0
1000000553,3,2025-03-08 19:05:00,2025-03-08 20:06:00,61,2,4,2,19,20,0,0
1000000554,1,2025-03-08 16:47:00,2025-03-08 18:07:00,80,3,5,1,16,18,0,0
1000000555,0,2025-03-08 06:05:00,2025-03-08 07:50:00,105,3,4,3,6,7,0,0
1000000556,1,2025-03-08 15:48:00,2025-03-08 17:09:00,81,3,0,1,15,17,0,0
1000000557,2,2025-03-08 08:03:00,2025-03-08 08:37:00,34,0,3,1,8,8,0,0
1000000558,6,2025-03-08 20:05:00,2025-03-08 20:30:00,25,2,5,9,20,20,0,0
1000000559,0,2025-03-08 06:47:00,2025-03-08 08:37:00,110,3,3,9,6,8,0,0
1000000560,4,2025-03-08 17:18:00,2025-03-08 19:15:00,117,3,6,2,17,19,0,0
1000000561,7,2025-03-08 15:44:00,2025-03-08 17:10:00,86,1,0,5,15,17,0,0
1000000562,0,2025-03-08 19:32:00,2025-03-08 20:48:00,76,1,4,2,19,20,0,0
1000000563,9,2025-03-08 06:27:00,2025-03-08 07:47:00,80,3,1,0,6,7,0,0
1000000564,1,2025-03-08 10:08:00,2025-03-08 11:36:00,88,1,5,6,10,11,0,0
1000000565,6,2025-03-08 10:44:00,2025-03-08 11:31:00,47,0,2,1,10,11,0,0
